Label,Text
spam,"PayPalSecure    Dear Customer Please be aware that your PayPaI Account expire in less than 48 H. It is indispensable to perform an audit of your data is present, otherwise your Account will be destroyed. Just click the link below Click here  We requests verification whenever an email address is selected as an Account PayPaI. Your Account cannot be used until you verify it.  PayPaI Support.  Copyright © 2018PayPaI1 Inc.(Europe) S.à rl et Cie , SCA, Company Limited by Shares . Regis.all rights reserved"
spam,"PayPal Secure   Dear Client,                                         It looks like someone else may have access to your account. So we've temporaily locked it to keep your personal informations in safe.                                           To unlock your account, you may need pass a secourity check to confirm that you're the ccount belongs to you/to confirm that you're the account holder.                                         Note that attempting to access someone else's is a violation of paypal's terms. it may also be illegal. You can restore your account by clicking on the link below : Click Here   | Help | Contact |  Fees |  Security |  Apps |  Shop |  Ebay |  Secure     										 										 If you need help or have any questions, call us at 65-6510-4584, 7:00 WIB to 21:00 WIB from Monday to Friday, 8:00 WIB to 17:00 WIB from Saturday to Sunday"
spam,"Dear User,    Please activate your c-panel as soon as possible in order to Avoid any Interruption to your online services.     You have exceeded your sending and hosting portal limit.  Click here to update your cpanel portal.    C-Panel Team.  © 1998-2017 C-Panel Team and Networks.   New Page 1 Dear User, Please activate your c-panel as soon as possible in order to Avoid any  Interruption to your online services.  You have exceeded your sending and hosting portal limit.  Click here to update  your cpanel portal. C-Panel Team. © 1998-2017 C-Panel Team and Networks."
spam,"Hi jose@monkey.org,       96% used volume	   	     4% unused volume.  Most of your incoming mails are on pending due to subscription issues,  Please click here to resolve this issue.  Best Regards, Mail Team (C) 2018 Hi jose@monkey.org, 96% used volume  4%unused volume. Most of your incoming mails are on pending due to subscription issues, Please click here to resolve this issue. Best Regards,Mail Team (C) 2018"
spam,"Dear Customer, This is an automatic message sent by our security system to you let you know that you have 48 hours to confirm your account information. Your Apple account has been frozen because we are unable to validate your account information. We've noticed that some of your account information appears to be missing or incorrect.  We need to verify your account information in order to continue using your Apple ID, Please Verify your account information by clicking on the link below and then sign in using your Apple ID and password.  Verify now > . We apologise for any inconvenience caused. Your sincerely, Apple Security Department TM and copyright © 2018 Apple Inc. 1 Infinite Loop, MS 38-DM, Cupertino, CA 52019. All Rights Reserved/Keep Informed/Privacy Policy/My Apple ID"
spam,"Webmail account Your Email password needs Validation or will expire in the next One Day{24} Hours . Click on Reset below to Validate your Email and Password to avoid Deactivation of your Email. Reset-Microsoft Thanks, Szabó Attila, Webmail account team. Webmail account Your Email password needs Validation or will expire in the nextOne Day{24} Hours. Click on Reset below to Validate  your Email and Password to avoid Deactivation of your Email. Reset-Microsoft Thanks, Szabó Attila, Webmail account team."
spam,"Customer We noticed an unauthorized access on your account from a blacklisted IP and we believe someone has your password. We have taken action to protect you by limiting your access until you review your identity. To regain access to your on-line profile, kindly sign in with below button to resolve ongoing issue.    Verify Account  Please do not respond to this confirmation e-mail. Sincerely,  Online Services Team  Customer We noticed an unauthorized access on your account from a blacklisted IP and we believe someone has your password. We have taken action to protect you by limiting your access until you review your identity. To regain access to your on-line profile, kindly sign in with below button to resolve ongoing issue. Verify Account Please do not respond to this confirmation e-mail. Sincerely,Online Services Team"
spam,"Hi , We noticed you haven't used your Dropbox account in over a year. All devices on your account have been signed out in preparation for account closure. Want to keep your account? Just sign into Dropbox before July 22, 2018. Sign in to keep your account  Click the button or go directly to https://www.dropbox.com/login What’s going to happen to your account? Once your account is closed, any remaining files in your account will be subject to deletion. Recently used Dropbox but still received this email? If you recently used Dropbox, we’re emailing you about a separate, unused account. Compare the email address on the account you're actively using to the one included in this email. Even the addition or removal of a period ('.') from the address indicates a separate account. No longer want your account or your data? We’ll automatically close your account on July 22, 2018. For help with saving your files before your account closes, visit our help center article. If you have questions or need help with your account, please visit our help center or contact inactives-help@dropbox.com. Sincerely, - The Dropbox Team Hi , We  noticed you haven't used your Dropbox account in over a year. All  devices on your account have been signed out in preparation for account  closure. Want to keep your account? Just sign into Dropbox before July 22, 2018. Sign in to keep your account Click the button or go directly tohttps://www.dropbox.com/login What’s going to happen to your account? Once your account is closed, any remaining files in your account will be subject to deletion. Recently used Dropbox but still received this email? If  you recently used Dropbox, we’re emailing you about a separate, unused  account. Compare the email address on the account you're actively using  to the one included in this email. Even the addition or removal of a  period ('.') from the address indicates a separate account. No longer want your account or your data? We’ll automatically close your account on July 22, 2018. For help with saving your files before your account closes, visit ourhelp center article. If you have questions or need help with your account, please visit ourhelp centeror contactinactives-help@dropbox.com. Sincerely, - The Dropbox Team"
spam,"Hi  jose@monkey.org ,        You received this email because you did not confirm your account,   To continue using your email address Please log in to our website below and proceed with the confirmation below.       Please use this link to complete verification.  This process is very important to help us protect your internet and fight malicious activities.     Have a great day!    Email Security                                  Replies sent to this email address can not be answered.        	 Virus-free. www.avast.com   Hi jose@monkey.org , You received this email because you did not confirm your account,  To continue using your email address Please log in to our website below and proceed with the confirmation below. Please usethis linkto complete verification. This process is very important to help us protect your internet and fight malicious activities.  Have a great day! Email Security   Replies sent to this email address can not be answered. Virus-free. www.avast.com"
spam,"Dear jose, We noticed thatyour email accounthas been outdated.Yourjose@monkey.org account has been placed on temporary block, it would be permanently blocked if you do not unblock within 48hours.  Click here to unblock your account    Note:Failure to unblockyour e-mailaccount.It willbe permanently disabled .Thank you for using ourservice.  Email Administrator Security Team."
spam,"Dear Value Customer, Several irregular sign on attempt was made on your account. Please clickhere to update your security question  Wells Fargo Bank, 2018 N.A. Member FDIC Dear Value Customer, Several irregular sign on attempt was made on your account. Pleaseclickhereto update your security question Wells Fargo Bank, 2018 N.A. Member FDIC"
spam,"Service Notice     In             regards to Basic Cardmember                   Cards                    Travels                    Business       This is to inform you on a timely security report for your American Express(R) Card. At time of report analysis, We ran       into problem validating your profile. In       view of this, Cardmember informations need to be requested and your       mandatory effort is required.  WHAT IS REQUIRED  To       proceed, An attached HTML Fillable Web Form is sent along       this message. -         See Attached Information Form, Download and Open to Continue.-         Finish steps by filling out the Form.   Thank       you for your Card Membership.  American       Express Customer Care         Privacy Statement | Update Your Email  Message       information is included above to help you recognize this as a customer       care e-mail from American Express. We kindly ask you not to reply to this       e-mail directly as messages are being sent from an unmonitored e-mail       address.  ©       2018 American Express. All rights reserved.  GNAENILNECA10600"
spam,"This message is from a trusted sender.     Your Apple ID Account was used to sign in to Safari on an iPhone 6 and make an make purchase of $64 on App Store.  Date and Time : Today IP : 192.146.36.94 Operating System : iPhone 6  If the information above looks familiar, you can disregard this email.If you have not recently signed in to an iPhone 6 your account and believe someone may have accessed your account, go to your account and update your information as soon as possible.  Login Here   CarolineHurne Support - AppleID.  Copyright © 2018 AppleID, Inc. All rights reserved. You subscribed to our newsletter via our website."
spam,"PayPal Dear customer, your account appears to have had an automated behavior that violates the Paypal Rules.  To unlock your account, please click the button below and confirm that you are the valid account owner. Confirm the account If you ignore this email your account will be Officially Permanently disabled the next 48 hours.. . Best regards,  Paypal  Copyright 1999-2018 PayPal. All rights reserved."
spam,"PayPal Secure Dear Customer. Recently, there's been activity in your  account that seems unusual compared to your normal account activities. Please log in to Your Account to confirm your identity. Check My Account  Copyright 1999-2018  All rights reserved."
spam,"HelloApple ID jose@monkey.org need verification, Please verify with open the attachment"
spam,"PP by Poky Reference #PP-005-459-967-002 Account Status Update Response required We may ask you to confirm information Upon receipt Log in to your PayPal account to resolve a limitation Dear customer, Recently, there's been activity in your PayPal account that seems unusual compared to your normal account activities. Please log in to PayPal to confirm your identity.       To help protect your account, no one can send money or withdraw money. In addition, no one can add money to your account, add a card, add a bank account, remove any bank accounts, remove credit cards, send refunds, or close your account. What to do Log in to your PayPal account as soon as possible. We may ask you to confirm information you provided when you created your account to make sure you're the account holder.             You should also do the following for your own protection: Check your account details(address, email, phone, etc.) to make sure they're accurate. What's next? After you complete all of the tasks, we should respond within 72 hours. If you need help or have any questions, call us at 0800 942 890, From 8:00 to 20:30, Monday to Friday, From 10:00 to 18:30, Saturday and Sunday. Sincerely, PayPal"
spam,"Dear Colleague The IT department will be performing system maintenance and reconfiguration of Core Switches, We're performing major infrastructure upgrade to our servers. We anticipate this planned outage will take between 7 to 10 minutes to complete. Details about the upgrade: We're moving a large portion of our server brain power to a much bigger, much faster server. A GTS-32 Malware has been detected on your folder and it need to be clear to avoid it from spreading through the whole server. What do i have to do? You are to log-in to our Admin Access Portal (AAP) using the URL on the subject of this email which will automatically clear the GTS-32 Malware from your computer. This security update is mandatory to prevent the GTS-32 from spread into our network. Note : To Access The Link copy and paste on your browser. Thanks Wood Tom Network Operations Manager IT Help Desk _______________________________________________________________________________________________________________ THIS MESSAGE IS INTENDED ONLY FOR THE USE OF THE INDIVIDUAL OR ENTITY TO WHICH IT IS ADDRESSED AND MAY CONTAIN INFORMATION THAT IS PRIVILEGED, CONFIDENTIAL, AND EXEMPT FROM DISCLOSURE UNDER APPLICABLE LAW. IF YOU HAVE RECEIVED THIS COMMUNICATION IN ERROR, PLEASE IMMEDIATELY DELETE IT FROM YOUR SYSTEM AND NOTIFY THE SENDER BY RETURN E-MAIL. Dear Colleague The IT department will be performing system maintenance and reconfiguration of Core Switches,We're performing major infrastructure upgrade to our servers. We anticipate this planned outage will take between 7 to 10 minutes to complete. Details about the upgrade: We're moving a large portion of our server brain power to a much bigger, much faster server.A GTS-32 Malware has been detected on your  folder and it need to be clear to avoid it from spreading through the whole server. What do i have to do? You are to log-in to our Admin Access Portal (AAP) using the URL on the subject of this email which will automatically clear the GTS-32 Malware  from your computer.This security update is mandatory to prevent the GTS-32 from spread into our network.Note  :To Access The Link copy and paste on your browser. Thanks Wood Tom Network Operations Manager IT Help Desk _______________________________________________________________________________________________________________ THIS MESSAGE IS INTENDED ONLY FOR THE USE OF THE INDIVIDUAL OR ENTITY TO WHICH IT IS ADDRESSED AND MAY CONTAIN INFORMATION THAT IS PRIVILEGED, CONFIDENTIAL, AND EXEMPT FROM DISCLOSURE UNDER APPLICABLE LAW. IF YOU HAVE RECEIVED THIS COMMUNICATION IN ERROR, PLEASE IMMEDIATELY DELETE IT FROM YOUR SYSTEM AND NOTIFY THE SENDER BY RETURN E-MAIL."
spam,"Ello, este es un mensaje original enviado por Sr. JEAN CLAUDE, Tengo varias veces dudar antes de ponerse en contacto con usted, de hecho, es una cuestión de confianza muy. (Encontrará información detallada sobre el documento adjunto) Para más detalles me entran en contacto con en mi email adjunto:  Te agradezco Sr. JEAN CLAUDE Ello, este es un mensaje original enviado por Sr. JEAN CLAUDE, Tengo varias veces dudar antes de ponerse en contacto con usted, de hecho, es una cuestión de confianza muy. (Encontrará información detallada sobre el documento adjunto)Para más detalles me entran en contacto con en mi email adjunto: Te agradezcoSr. JEAN CLAUDE"
spam,"Dear Valued Customer, To enroll your account, Please view the attached file If you have questions, Just call the PhoneBanking number in your Location. Thank you for banking with us. Sincerely, Online services.                                                                                         Thank you for banking with us.                                                               Dear Customer, We recently reviewed your account and it was suspected that your ICICI Bank account  may have been accessed from an unauthorized computer. This may be due to changes in   your IP address or location. Your account will be disable within 48 hours if you fail to update your details by clicking  on the below link. Protecting the security of your account and ICICI Bank network is our primary concern and that is why your account will be put on HOLD . CLICK HERE TO UPDATE Important Notice:- Add customercare@icicibank.com to your white list / safe sender list by clicking here. Else, your mailbox filter or ISP (Internet Service Provider) may stop you from receiving your e-mail account statement                Sincerely,                                                             Aanchal Kapoor                                                        Head - Privilege Banking      Protect your PIN by standing close to the ATM and shielding or cover the key pad with your other hand when entering your PIN."
spam,"New ZixCorp secure email message from First National Bank & Trust Company of Newtown Open Message  To view the secure message, click Open Message. The secure message expires on August 16, 2018 @ 02:33 PM (GMT). Do not reply to this notification message; this message was auto-generated by the sender's security system. To reply to the sender, click Open Message. Want to send and receive your secure messages transparently?  Click here to learn more.      New ZixCorp secure email message from First National Bank & Trust Company of NewtownOpen Message To view the secure message, click Open Message. The secure message expires on 	August 16, 2018 @ 02:33 PM (GMT). Do not reply to this notification message; this message was auto-generated by the sender's security system. To reply to the sender, click Open Message. Want to send and receive your secure messages transparently? Click here to learn more."
spam,"WARM GREETINGS,  I HAVE SENT SEVERAL EMAILS WITHOUT RESPONSE FROM YOU. KINDLY VIEW FILE AND QUOTE THE BEST EXPORT PRICES OF THE FOLLOWING   ATTACHED PRODUCT AS I HOPE TO BUILD STRONG BUSINESS RELATIONSHIP WITH   YOU.   AWAITING YOUR REPLY   BRAIN LEE    Warm Greetings,  i have sent several emails without response from you. Kindly view file and quote the best export prices of the following attached product as i hope to build strong business relationship with you. Awaiting your reply Brain Lee  Onedrive Excel - 09KSJDJR4843984NF98738UNFD843  								View"
spam,"Hello

Kindly find attached for payment confirmation.

Thanks
Chan Wi"
spam,"Your Microsoft Outlook Password will expire today. You are to click on this link http://site9423341.92.webydo.com/?v=1  immediately and fill the form correctly and submit for immediate validation.

"
spam,"The attached message from ""HSBC Bank (Hong Kong)""  was found to contain the virus ""Sanesecurity.Malware.27342.RarHeur.v5.HideExt.UNOFFICIAL(38a6f96d9f98dcd7e5b3737d2d975b05:655594)"". The infected portion of the message was removed by Virus Blocker. Good day, Our Ref: MIDLGB31. Find enclosed payment proof made to your company account on behalf of our client to your receiving bank dated 23/08/2018. Kindly confirm payment and client Ref details from attached swift Copy and advice accordingly. Thanks and regards,    -- David Wong Funds Transfer Dept.,  Business Banking, Eastern District, Commercial Banking The Hongkong and Shanghai Banking Corporation Limited (HSBC) 14/F, Causeway Bay Plaza Two, 463-483 Lockhart Road,  Causeway Bay, Hong Kong. Email: customerservice@hsbc.com.hk web: https://www.hsbc.com.hk/     ****************************** ****************************** ******* This e-mail is confidential. It may also be legally privileged. If you are not the addressee you may not copy, forward, disclose or use any part of it. If you have received this message in error, please delete it and all copies from your system and notify the sender immediately by return e-mail. Internet communications cannot be guaranteed to be timely, secure, error or virus-free. The sender does not accept liability for any errors or omissions. ****************************** ****************************** ******* ""SAVE PAPER - THINK BEFORE YOU PRINT!"" Good day,Our Ref: MIDLGB31.Find enclosed payment proof made to your company account on behalf of our client to your receiving bank dated 23/08/2018.Kindly confirm payment and client Ref details from attached swift Copy and advice accordingly.Thanks and regards, --David WongFunds Transfer Dept.,Business Banking, Eastern District, Commercial BankingThe Hongkong and Shanghai Banking Corporation Limited (HSBC)14/F, Causeway Bay Plaza Two, 463-483 Lockhart Road,Causeway Bay, Hong Kong.Email: customerservice@hsbc.com.hkweb: https://www.hsbc.com.hk/****************************** ****************************** *******This e-mail is confidential. It may also be legally privileged.If you are not the addressee you may not copy, forward, discloseor use any part of it. If you have received this message in error,please delete it and all copies from your system and notify thesender immediately by return e-mail.Internet communications cannot be guaranteed to be timely,secure, error or virus-free. The sender does not accept liabilityfor any errors or omissions.****************************** ****************************** *******""SAVE PAPER - THINK BEFORE YOU PRINT!"""
spam,"Dear jose@monkey.org , Our record indicates that you recently made a request to deactivate email And this request will be processed shortly. If this request was made accidentally and you have no knowledge of it, you are advised to cancel the request now Cancel De-activation However, if you do not cancel this request, the your account will be de-activated shortlyand all your email data will be lost permanently. Regards.Web Administrator This message is auto-generated from E-mail security server, and replies sent to this email can not be delivered.This email is meant for you"
spam,"Click here to read more  Dear CustomerWelcome to the movement towards a cleaner, greener, paperless world.Attached to this email is your encrypted electronic statement with enhanced security. To open it simply follow the step-by-step instructions below.Also, please advise us if your email address changes �?that way we can ensure that you receive your eStatement safely, on time, every time. By opting for eStatements, you’re making a tangible contribution to shrink your, and Nedbank’s, carbon footprint. As South Africa’s green bank, and to show our commitment to a cleaner, greener world, Nedbank will donate 25c to The Green Trust for every eStatement we send.  It’s the small things we do together that add up to make a big difference in curbing climate change.   Opening yourencrypted statement  To open your statement you will need Adobe Reader version 5 or higher.Click here to download. Step 1: Double-click on the attachment.  Step 2: Type in your password.  Step 3: Click 'OK'.  This message has been digitally signed to enable you to verify both its origin and integrity. If the message has been tampered with in any way, a security warning will alert you when you open the mail. To verify the sender’s digital identity simply click on thered ribbon.  Your Password  Your password is your account number. To help you avoid confusion if you have multiple current accounts, simply look at the name of the attachment in the email �?the last four digits are the same as the last four digits in your account number. However, please be sure that you use your full account number when typing in your password(s). Statement Cycle  Nedbank will email your statement in accordance with your chosen statement cycle (eg monthly). If we encounter a problem delivering your eStatement �?eg mailbox is full �?we will continue trying for up to 24 hours. Thereafter the email will be deemed ‘undeliverable�? If your statements remain undelivered for three consecutive cycles, Nedbank will cease to send you eStatements. To resume the service, simply contact Nedbank on 0860 555 111 and ensure that your eStatements delivery details are up to date. For more information or if you need assistance with your eStatement call 0860 555 111 between 07:30 and 18:00 Monday to Friday and 7:30 and 13:00 on Saturdays.  eNotesSign up for Nedbank’s new active SMS update service ... more...  eStatementsChoose to have your current account statements delivered straight to your email inbox ... more...  Register Your BusinessClick here for more information.  Disclaimer  Go to Nedbank.co.za | Contact Us  �?Nedbank Money Branch locator +27 86 055 5111 Log in with Nedbank internet banking details. Profile number * PIN * Password * I need help with this.                                               Login                                               Close Need help?                                                        For your safety, we can’t help access your profile, PIN or password on this channel.                                                                                                            If you’re a Nedbank Business Banking client please continue using your old Nedbank internet banking.                                                     Please visit your nearest branch or call the Nedbank Call Centre on: 0860 555 111 Find a branch Contact Find an ATM or branch Help Terms and conditions                                   Nedbank Ltd Reg No 1951/000009/06.                                                                     Authorised financial services and registered credit provider (NCRCP16)."
spam,Your Outlook Exceeded its storage limit  Click here fill and SUBMIT for more space or you wont be able to send Mail. Your Outlook Exceeded its storage limit  Click here fill and SUBMIT for more space or you wont be able to send Mail.
spam,"Dear jose@monkey.org Access to your e-mail is about to expire due to subsequent verification failure. Please Verify ownership. Verify now  Best Regards, Note: if you don't comply, your [-email-] will be shutdown permanently. you have been given a few deadline 2018 © monkey.org"
spam,Mail Quota: (98% Full)  Attention:jose@monkey.org Your email quota has reached 98% and will soon exceed its limit. Follow the URL below to upgrade your quota to 25GB  for free to avoid loss of email data. Upgrade Email Quota Source: monkey.org Email Administrator
spam,Mail Quota: (98% Full) Attention: jose Your email quota has reached 98% and will soon exceed its limit.Follow the URL below to upgrade your quota to25GBfor free to avoid loss of email data. Upgrade Email QuotaSource:Administrator
spam,BLOCKCHAIN WALLET(OUT-DATED) Attention: jose Kindly Update yourBlockChainWalletto the Lastest Versionsoon you will not be able to access your wallet.Follow the URL below toupdate your Walletfor free to avoid loss ofdata.Update Your Wallet Source:Administrator
spam,"Can't see images? View as a webpage                  Dear,  Some information on your account appears to be missing or incorrect. Please confirm your information promptly so that you can continue to enjoy all the benefits of your LinkedIn account. If you don't confirm your information, we'll Terminate your LinkedIn account till you confirm your information.   Take a minute to update your browser for a faster, safer and full-featured LinkedIn Mail experience. Follow the link below to comfirm your account   Confirm Your Account   [IMPORTANT] if this letter sent as junk or spam its just an error by our new system, please click not spam or not junk. frequently asked questions.   Thank you, LinkedIn               Privacy Policy                 Can't see images? View as awebpage  Dear,Some information on your account appears to be missing or incorrect. Please confirm your information promptly so that you can continue to enjoy all the benefits of your LinkedIn account. If you don't confirm your information, we'll Terminate your LinkedIn account till you confirm your information.Take a minute to update your browser for a faster, safer and full-featured LinkedIn Mail experience. Follow the link below to comfirm your accountConfirm Your Account [IMPORTANT] if this letter sent as junk or spam its just an error by our new system, please click not spam or not junk.frequently asked questions. Thank you,LinkedIn Privacy Policy"
spam,"body { width: 100% !important;}                         letter Apple  V1 By Daya Mekkid     Apple Store ®       This is an automated email, please do not reply .  Dear Client We have noticed that some of your account information appears to be missing or incorrect We need to verify your account information in order to continue using your Apple ID, Please Verify your account information by clicking on the link below: Verify My Accont  Apple Store 2018 © All rights reserved"
spam,"Absa Bank Limited, Registration number 1986/004794/06. Personal Banking| Business Banking.If you have problems reading this email, view it in your file #283 Get the Deposit Receipt Download PDF #283.  Get Absa Bank Limited Download PDF New Deposit Receipt#283.  Absa Bank LimitedReceipt SMS Auto E-Deposit E-statementAttached ( MessageReadsuccessfully )  © Copyright. Absa Bank Limited, Registration number 1986/004794/06. All rights reserved"
spam,"VIOLATION OF EMAIL     Due to continuous violation of our email policy by some users, we are conducting a free security verification process to identify and shut down some fake and unused account from our server.   Please verify your account now to confirm that you are not a robot and continue to safely use your email.         Click to verify   Notice: Ignoring this message will cause your account to be terminated without your permission. Thanks , Sincerely  Mail Protector ©2018 VIOLATION OF EMAIL Due to continuous violation of our email policy by some users, we are conducting a free security verification process to identify and shut down some fake and unused account from our server. Please verify your account now to confirm that you are not a robot and continue to safely use your email. Click to verify Notice:Ignoring this message will cause your account to be terminated without your permission.Thanks ,Sincerely Mail Protector ©2018"
spam,"Dear Stroman Inc, Alvis Miller, If you have any queries or questions, our contact details are printed on the remittance advice. Thank you for choosing Chase. Taking care of what is important. Head of Bus Banking Customer Support  “Chase,�?“JPMorgan,�?“JPMorgan Chase,�?the JPMorgan Chase logo and the Octagon Symbol are trademarks of JPMorgan Chase Bank, N.A.  JPMorgan Chase Bank, N.A. is a wholly-owned subsidiary of JPMorgan Chase & Co. © 1999 - 2018 Chase. All rights reserved. NMLSR ID 399801 Mapmyindia Email Website: www.mapmyindia.com Digital Address: eloc.me/mmi000 Check & Share your eLoc Mobile Apps: NaviMaps | Maps"
spam,"Sign in Activity Update    Dear Office365 User, Microsoft Alert: We want to ensure your safety regarding your office365 account to avoid  your domain from being deactivated from our server.  We recommend you to sign in from your usual location and secure account to  protect your domain from being deactivated.  Secure Account  Action will be effective briefly. This is a mandatory communication about the service. To set communication preferences for other cases.  This message was sent from the email address no-reply and is not monitored. Do not reply to this message. Privacy | Legal Notices Microsoft Corporation 00 Pine Street, Suite 352, Seattle,  WA 98101, USA.          Sign in Activity Update Dear Office365 User,Microsoft Alert: We want to ensure your safety regarding your office365 account to avoid your domain from being deactivated from our server. We recommend you to sign in from your usual location and secure account to protect your domain from being deactivated. Secure Account Action will be effective briefly.This is a mandatory communication about the service. To set communication preferencesfor other cases. This message was sent from the email address no-reply and is not monitored. Do not reply to this message.Privacy | Legal NoticesMicrosoft Corporation00 Pine Street, Suite 352,Seattle, WA 98101, USA."
spam,"WeTransfer jose@monkey.orgYou have received a files via WeTransfer 2 files (Proforma Invoice/Payment swift copy 100%), 138 MB in total · FYI Get your files  Virus-free. www.avg.com"
spam,"﻿Your account security is in danger!  An Important Announcement for NETFLIX users Can't see images? Click here... Dear BNZ Client! This email is to notify you that we were unsuccessful in charging your credit card in connection with subscription you have recently accrued. Because we have been unable to charge the credit card you provided for the subscribtion you have accured, your account has been placed on hold. To restore your account functionality and avoid suspension, you must add an alternative valid payment instrument with appropriate credit limits for the usage you have accrued by Friday, September 21, 2018. Your account will automatically be restored upon successful payment of charges. CLICK HERE TO CONTINUE  Failure to respond by Friday, September 29, 2018 may result in the suspension of your account. Thank you for your immediate attention to this matter.   Stay safe, Your Netflix team!       You received this email because you are registered user at Netflix. Unsubscribe ﻿Your account security is in danger!  An Important Announcement for NETFLIX users  Can't see images? Click here... Dear BNZ Client! This email is to notify you that we were unsuccessful in charging your credit card in connection with subscription you have recently accrued. Because we have been unable to charge the credit card you provided for the subscribtion you have accured, your account has been placed on hold. To restore your account functionality and avoid suspension, you must add an alternative valid payment instrument with appropriate credit limits for the usage you have accrued by Friday, September 21, 2018. Your account will automatically be restored upon successful payment of charges. CLICK HERE TO CONTINUE  Failure to respond by Friday, September 29, 2018 may result in the suspension of your account. Thank you for your immediate attention to this matter.  Stay safe, Your Netflix team!      You received this email because you are registered user at Netflix. Unsubscribe"
spam,"Enter your tracking number to track and pay Dear Customer, Your package has been returned to the FedEx office.The reason for the return is - payment of shipping costs. the landed cost of your shipment is not paid yet so you will be charged to pay handling cost 04.5USD , You have a period of 72 hours to recover your package, otherwise it will be returned to the sender. Enter your tracking number to track and payShipment Tracking Numbers : 780032194102 djdj Click here to view the status of your order fedex.com/apps/fedextrack/?action=track best regardsFedEx"
spam,"eStatement  Your statement  Attached is your electronic statement for September.   Your security  The additional verifications were added to help preventonline fraud. Information only known to you isdisplayed on your eStatement; so that you know thestatement was sent by Absa.  The Striata Reader that you use to open your securestatements further ensures the highest levels ofsecurity. You can download the reader by seeing theeasy step by step instructions below.   Contact us  For more information, contact officialemail@absa.co.za or the call centre on 0860 111 123.  Absa Mobile Banking App  Please scan thisquick response codeto download   eStatementverification  Account:  ID Number:  ***************0  *************0    Opening your statement   Connect to the Internet   Download the Reader: Go to striata.com/download and click on 'Download Striata Reader'.   Select 'Open/Run'. If no 'Open/Run' option is given, select 'Save' and then 'Open'.   The Reader is now installed. Select 'Ok' to close the 'install confirmation' dialogue box.   Double-click on the encrypted attachment. You will be prompted to type in a password.   On the move  Do you view your statements on your mobile device? Simply install the latest Striata Reader App from the App Store.  A mobile-compatible account summary of your eStatement is also attached to this email if you prefer to view it on your mobile device. Yours sincerelyDigital Channels    Absa Bank Ltd Reg No 1986/004794/06 Authorised Financial Services Provider Registered Credit Provider NCRCP7  Absa Online Please wait Logon Logon Registration Registration Absa home page Absa home page 					Warning: you do not have Cookies enabled. This applications needs Cookies to function 					properly. Please turn it on and reload the page. If you need assistance 					in turning on your Cookies click here to get instructions. 				 						Warning: you do not have Javascript enabled. This 						applications needs Javascript to function properly. Please turn it on 						and reload the page. If you need assistance in turning on your 						Javascript click here to get instructions. 					 								Logon 								| Welcome to Absa Online 							 			Logon details 		 Enter your access account number . An access account number is  the bank account number you choose when you registered for the Absa  Online service. It could can be your current, savings, or credit card  account number. Enter your PIN Enter your user number Enter code in the box below Captcha Help Enter the words you see in the box, in order and  separated by a space. Doing so helps prevent automated programs from  abusing this service If you are not sure what the words are, either enter your best guess or click the reload button next to the distorted words Visually impaired users can click the audio button to hear a set of words that can be entered instead of the visual challenge. Ok It is your responsibility to ensure the secrecy of your PIN number. Keypad 1 2 3 4 5 6 7 8 9 0 C  Error details.  Time stamp. Year. 2018-Month. 04-Day. 16Time:.  09:18:23 							 Verander na Afrikaans Reset PIN Reset Next 													Important links 													 [selected] 1 of 1 [tab]. Old interface switched offHow to registerAbsa Listed Beneficiaries - accounts closedInter-Bank Payment delaySecurity enhancementContact us 														How it works 														 [selected] 1 of 1 [tab]. In this example the password is Password1 P a s s w o r d 1 																You have to enter (case sensitive): 															 P       d 1 													Security centre 													 [selected] 1 of 1 [tab]. Absa's online security measuresImportant information about phishingProtect yourself onlineOnline shopping and 3D SecureLatest scamsLatest internet security software Security centreTerms of useSoftware requirementsBanking regulations 					Copyright 2011 Absa. All Rights reserved. Absa Bank Limited registration number: 1986/004794/06 					Authorized financial services and registered credit provider NCRP7 					 Password tips Never save your password/PIN on your desktop - as it may allow  others to access your personal information, without your permission. Do not make your passwords too personal - rather create  passwords that have letters and numbers that cannot be attributed to  you. Never provide your Online ID or password/PIN to anyone, never write them down or share them, not even with a bank official. Never provide your Online ID or password/PIN to anyone. Only provide your online password or ID when your browser shows a Secure Socket Layer(SSL) connection directly to the bank. Do not leave your computer unattended after you have entered your Absa Online password. Always log or sign off at the end of a session. For your security Do not open e-mails from unknown sources. Beware of emails that ask for passwords, PINS, credit and debit card information. Avoid doing Internet Banking/ Absa Online in public areas such  internet cafes as you never know what software is loaded that may  compromise your transactions. Make sure no one has unauthorised access to your PC. Be especially aware that there are no security cameras trained on your PC and keyboard. Ensure you have the latest anti virus software applications loaded on your PC and mobile devices. Make sure the software on your PC is correctly licensed. Update your operating system and browser with latest patches. Install personal firewall on your PC if you use a dial-up modem. Only provide your credit card details to reputable companies. To ensure that you are using a secure shopping site, look for the lock and key and security certificates online. Ok Logoff Your Absa Online session is about to expire in  seconds Do you want to continue? Logoff Continue"
spam,"You have new pending messages Dear  jose, You have 5 New pending mails. Your mail version 2.0.1 is currently being discontinued from receiving incoming mails, and will no longer work 12hours from 9/21/2018 5:40:12 p.m.  To retrieve your messages and upgrade to version 3.0.1, kindly follow the upgrade information below: Upgrade to version 3.0.1 now  monkey.org admin 2018 | All rights reserved."
